"Time (s) Run #2";"Angle, Ch 1+2 (rad) Run #2";"Angular Velocity, Ch 1+2 (rad/s) Run #2";"Angular Acceleration, Ch 1+2 (rad/s²) Run #2";"Position, Ch 1+2 (m) Run #2";"Velocity, Ch 1+2 (m/s) Run #2";"Acceleration, Ch 1+2 (m/s²) Run #2";"Angle, Ch 3+4 (rad) Run #2";"Angular Velocity, Ch 3+4 (rad/s) Run #2";"Angular Acceleration, Ch 3+4 (rad/s²) Run #2";"Position, Ch 3+4 (m) Run #2";"Velocity, Ch 3+4 (m/s) Run #2";"Acceleration, Ch 3+4 (m/s²) Run #2";"Output Voltage (V) Run #2";"Output Current (A) Run #2";"Time (s) Run #3";"Angle, Ch 1+2 (rad) Run #3";"Angular Velocity, Ch 1+2 (rad/s) Run #3";"Angular Acceleration, Ch 1+2 (rad/s²) Run #3";"Position, Ch 1+2 (m) Run #3";"Velocity, Ch 1+2 (m/s) Run #3";"Acceleration, Ch 1+2 (m/s²) Run #3";"Angle, Ch 3+4 (rad) Run #3";"Angular Velocity, Ch 3+4 (rad/s) Run #3";"Angular Acceleration, Ch 3+4 (rad/s²) Run #3";"Position, Ch 3+4 (m) Run #3";"Velocity, Ch 3+4 (m/s) Run #3";"Acceleration, Ch 3+4 (m/s²) Run #3";"Output Voltage (V) Run #3";"Output Current (A) Run #3";"Time (s) Run #4";"Angle, Ch 1+2 (rad) Run #4";"Angular Velocity, Ch 1+2 (rad/s) Run #4";"Angular Acceleration, Ch 1+2 (rad/s²) Run #4";"Position, Ch 1+2 (m) Run #4";"Velocity, Ch 1+2 (m/s) Run #4";"Acceleration, Ch 1+2 (m/s²) Run #4";"Angle, Ch 3+4 (rad) Run #4";"Angular Velocity, Ch 3+4 (rad/s) Run #4";"Angular Acceleration, Ch 3+4 (rad/s²) Run #4";"Position, Ch 3+4 (m) Run #4";"Velocity, Ch 3+4 (m/s) Run #4";"Acceleration, Ch 3+4 (m/s²) Run #4";"Output Voltage (V) Run #4";"Output Current (A) Run #4"
11,950;0,192;-2,211;-0,388;0,0046;-0,053;-0,009;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,552E-4;11,950;-0,908;8,785;13,575;-0,0217;0,210;0,324;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,656E-4;11,950;0,105;4,189;-5,042;0,0025;0,100;-0,120;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,209E-4
12,000;0,070;-2,153;2,909;0,0017;-0,051;0,069;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,680E-4;12,000;-0,454;9,250;4,654;-0,0108;0,221;0,111;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,582E-4;12,000;0,314;3,840;-9,114;0,0075;0,092;-0,218;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,484E-4
12,050;-0,035;-1,920;6,012;-8,3333E-4;-0,046;0,144;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,249E-4;12,050;0,035;9,250;-4,654;8,3333E-4;0,221;-0,111;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,932E-4;12,050;0,506;3,258;-12,993;0,0121;0,078;-0,310;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,441E-4
12,100;-0,122;-1,513;8,145;-0,0029;-0,036;0,194;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,604E-4;12,100;0,489;8,785;-13,769;0,0117;0,210;-0,329;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,090E-4;12,100;0,646;2,502;-15,902;0,0154;0,060;-0,380;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,996E-4
12,150;-0,192;-1,047;8,921;-0,0046;-0,025;0,213;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,587E-4;12,150;0,925;7,854;-22,301;0,0221;0,188;-0,532;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,786E-4;12,150;0,750;1,629;-17,841;0,0179;0,039;-0,426;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,422E-4
12,200;-0,227;-0,582;8,339;-0,0054;-0,014;0,199;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,976E-4;12,200;1,292;6,516;-29,477;0,0308;0,156;-0,704;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,908E-4;12,200;0,820;0,698;-18,617;0,0196;0,017;-0,444;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,620E-4
12,250;-0,244;-0,175;6,981;-0,0058;-0,004;0,167;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,212E-4;12,250;1,588;4,829;-34,519;0,0379;0,115;-0,824;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,887E-4;12,250;0,820;-0,291;-17,453;0,0196;-0,007;-0,417;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,552E-4
12,300;-0,244;0,116;5,430;-0,0058;0,003;0,130;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,473E-4;12,300;1,780;2,967;-37,040;0,0425;0,071;-0,884;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,919E-4;12,300;0,785;-1,164;-14,350;0,0188;-0,028;-0,343;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,774E-4
12,350;-0,227;0,349;4,266;-0,0054;0,008;0,102;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,275E-4;12,350;1,885;1,047;-37,428;0,0450;0,025;-0,894;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,210E-4;12,350;0,698;-1,745;-10,472;0,0167;-0,042;-0,250;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,879E-4
12,400;-0,209;0,524;3,491;-0,0050;0,013;0,083;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,345E-4;12,400;1,885;-0,814;-36,458;0,0450;-0,019;-0,870;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,847E-4;12,400;0,593;-2,153;-7,369;0,0142;-0,051;-0,176;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,864E-4
12,450;-0,175;0,698;2,327;-0,0042;0,017;0,056;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,153E-4;12,450;1,798;-2,618;-34,519;0,0429;-0,063;-0,824;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,568E-4;12,450;0,489;-2,443;-5,042;0,0117;-0,058;-0,120;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,652E-4
12,500;-0,140;0,814;0,388;-0,0033;0,019;0,009;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,264E-4;12,500;1,623;-4,305;-31,222;0,0387;-0,103;-0,745;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,064E-4;12,500;0,349;-2,676;-2,521;0,0083;-0,064;-0,060;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,987E-4
12,550;-0,087;0,756;-1,939;-0,0021;0,018;-0,046;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,126E-4;12,550;1,361;-5,818;-25,986;0,0325;-0,139;-0,620;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,644E-4;12,550;0,209;-2,734;0,194;0,0050;-0,065;0,005;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,545E-4
12,600;-0,052;0,582;-3,491;-0,0012;0,014;-0,083;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,606E-4;12,600;1,030;-6,981;-19,199;0,0246;-0,167;-0,458;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,617E-4;12,600;0,070;-2,618;2,715;0,0017;-0,062;0,065;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,973E-4
12,650;-0,035;0,349;-3,685;-8,3333E-4;0,008;-0,088;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,400E-4;12,650;0,646;-7,738;-11,829;0,0154;-0,185;-0,282;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,024E-4;12,650;-0,052;-2,443;4,654;-0,0012;-0,058;0,111;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,976E-4
12,700;-0,017;0,175;-2,909;-4,1667E-4;0,004;-0,069;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,550E-4;12,700;0,244;-8,145;-4,460;0,0058;-0,194;-0,106;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,239E-4;12,700;-0,175;-2,153;6,206;-0,0042;-0,051;0,148;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,969E-4
12,750;-0,017;0,058;-1,745;-4,1667E-4;0,001;-0,042;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,241E-4;12,750;-0,175;-8,203;3,297;-0,0042;-0,196;0,079;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,434E-4;12,750;-0,279;-1,804;7,563;-0,0067;-0,043;0,181;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,579E-4
12,800;-0,017;0,000;-0,776;-4,1667E-4;0,000;-0,019;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,587E-4;12,800;-0,593;-7,854;11,829;-0,0142;-0,188;0,282;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,742E-4;12,800;-0,349;-1,396;8,533;-0,0083;-0,033;0,204;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,423E-4
12,850;-0,017;0,000;-0,194;-4,1667E-4;0,000;-0,005;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,622E-4;12,850;-0,977;-7,039;20,362;-0,0233;-0,168;0,486;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,415E-4;12,850;-0,419;-0,931;9,114;-0,0100;-0,022;0,218;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,863E-4
12,900;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,616E-4;12,900;-1,309;-5,760;27,537;-0,0312;-0,138;0,657;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,007E-4;12,900;-0,454;-0,465;9,114;-0,0108;-0,011;0,218;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,529E-4
12,950;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,203E-4;12,950;-1,571;-4,189;32,386;-0,0375;-0,100;0,773;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,906E-4;12,950;-0,454;5,551E-16;8,727;-0,0108;0,000;0,208;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,071E-4
13,000;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,073E-4;13,000;-1,728;-2,443;34,907;-0,0412;-0,058;0,833;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,466E-4;13,000;-0,454;0,407;8,145;-0,0108;0,010;0,194;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,168E-4
13,050;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,464E-4;13,050;-1,815;-0,640;35,488;-0,0433;-0,015;0,847;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,738E-4;13,050;-0,419;0,814;6,787;-0,0100;0,019;0,162;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,808E-4
13,100;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,866E-4;13,100;-1,798;1,164;34,131;-0,0429;0,028;0,815;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,528E-4;13,100;-0,367;1,164;4,266;-0,0087;0,028;0,102;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,287E-4
13,150;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,536E-4;13,150;-1,693;2,851;31,028;-0,0404;0,068;0,741;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,441E-4;13,150;-0,297;1,280;1,164;-0,0071;0,031;0,028;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,722E-4
13,200;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,890E-4;13,200;-1,501;4,305;26,374;-0,0358;0,103;0,630;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,586E-4;13,200;-0,227;1,222;-1,164;-0,0054;0,029;-0,028;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,665E-4
13,250;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,672E-4;13,250;-1,257;5,527;20,750;-0,0300;0,132;0,495;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,656E-4;13,250;-0,175;1,105;-2,133;-0,0042;0,026;-0,051;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,382E-4
13,300;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,731E-4;13,300;-0,942;6,400;14,544;-0,0225;0,153;0,347;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,464E-4;13,300;-0,122;0,989;-2,521;-0,0029;0,024;-0,060;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,743E-4
13,350;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,525E-4;13,350;-0,593;6,981;7,951;-0,0142;0,167;0,190;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,523E-4;13,350;-0,070;0,873;-3,103;-0,0017;0,021;-0,074;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,944E-4
13,400;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,260E-4;13,400;-0,244;7,214;1,164;-0,0058;0,172;0,028;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,938E-4;13,400;-0,035;0,698;-3,879;-8,3333E-4;0,017;-0,093;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,883E-4
13,450;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,582E-4;13,450;0,140;7,098;-6,012;0,0033;0,169;-0,144;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,914E-4;13,450;0,000;0,465;-4,266;0,0000;0,011;-0,102;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,733E-4
13,500;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,128E-4;13,500;0,489;6,632;-12,993;0,0117;0,158;-0,310;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,110E-4;13,500;0,017;0,233;-3,879;4,1667E-4;0,006;-0,093;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,180E-4
13,550;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,393E-4;13,550;0,803;5,760;-19,393;0,0192;0,138;-0,463;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,125E-4;13,550;0,017;0,058;-3,103;4,1667E-4;0,001;-0,074;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,277E-4
13,600;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,541E-4;13,600;1,082;4,654;-24,822;0,0258;0,111;-0,593;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,404E-4;13,600;0,017;-0,058;-2,521;4,1667E-4;-0,001;-0,060;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,221E-4
13,650;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-9,142E-4;13,650;1,274;3,258;-28,895;0,0304;0,078;-0,690;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,051E-4;13,650;0,017;-0,175;-1,939;4,1667E-4;-0,004;-0,046;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,429E-4
13,700;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,414E-4;13,700;1,414;1,687;-31,222;0,0337;0,040;-0,745;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,676E-4;13,700;0,000;-0,291;-0,970;0,0000;-0,007;-0,023;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,504E-4
13,750;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,384E-4;13,750;1,449;0,058;-31,028;0,0346;0,001;-0,741;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,956E-4;13,750;-0,017;-0,291;0,194;-4,1667E-4;-0,007;0,005;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,617E-4
13,800;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,053E-4;13,800;1,414;-1,513;-28,701;0,0337;-0,036;-0,685;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,853E-4;13,800;-0,035;-0,233;0,970;-8,3333E-4;-0,006;0,023;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,727E-4
13,850;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,022E-4;13,850;1,292;-2,851;-25,210;0,0308;-0,068;-0,602;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,541E-4;13,850;-0,035;-0,175;1,164;-8,3333E-4;-0,004;0,028;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,017E-4
13,900;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,745E-4;13,900;1,117;-4,014;-21,332;0,0267;-0,096;-0,509;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,718E-4;13,900;-0,052;-0,116;1,164;-0,0012;-0,003;0,028;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,193E-4
13,950;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,953E-4;13,950;0,890;-5,003;-16,872;0,0212;-0,119;-0,403;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,278E-4;13,950;-0,052;-0,058;0,970;-0,0012;-0,001;0,023;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,143E-4
14,000;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,004E-4;14,000;0,611;-5,760;-11,054;0,0146;-0,137;-0,264;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,665E-4;14,000;-0,052;0,000;0,776;-0,0012;0,000;0,019;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,236E-4
14,050;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,532E-4;14,050;0,297;-6,167;-4,266;0,0071;-0,147;-0,102;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,842E-4;14,050;-0,052;0,000;0,776;-0,0012;0,000;0,019;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,311E-4
14,100;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,319E-4;14,100;-0,017;-6,167;2,327;-4,1667E-4;-0,147;0,056;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,416E-4;14,100;-0,052;0,058;0,776;-0,0012;0,001;0,019;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,568E-4
14,150;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,184E-4;14,150;-0,332;-5,876;7,757;-0,0079;-0,140;0,185;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,001E-4;14,150;-0,052;0,116;0,582;-0,0012;0,003;0,014;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,864E-4
14,200;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,405E-4;14,200;-0,611;-5,352;12,217;-0,0146;-0,128;0,292;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,277E-4;14,200;-0,035;0,116;0,194;-8,3333E-4;0,003;0,005;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,461E-4
14,250;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,114E-4;14,250;-0,873;-4,654;16,484;-0,0208;-0,111;0,394;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,316E-4;14,250;-0,035;0,116;-3,469E-15;-8,3333E-4;0,003;-9,541E-17;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,033E-4
14,300;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,792E-4;14,300;-1,082;-3,723;20,750;-0,0258;-0,089;0,495;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,826E-4;14,300;-0,035;0,116;-0,194;-8,3333E-4;0,003;-0,005;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,672E-4
14,350;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,091E-4;14,350;-1,257;-2,560;24,435;-0,0300;-0,061;0,583;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,920E-4;14,350;-0,017;0,116;-0,776;-4,1667E-4;0,003;-0,019;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,440E-4
14,400;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,641E-4;14,400;-1,344;-1,222;26,374;-0,0321;-0,029;0,630;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,699E-4;14,400;-0,017;0,058;-1,357;-4,1667E-4;0,001;-0,032;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,604E-4
14,450;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,749E-4;14,450;-1,379;0,175;25,986;-0,0329;0,004;0,620;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,602E-4;14,450;-0,017;-0,058;-1,357;-4,1667E-4;-0,001;-0,032;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,746E-4
14,500;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,076E-4;14,500;-1,326;1,454;23,465;-0,0317;0,035;0,560;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,284E-4;14,500;-0,017;-0,116;-0,582;-4,1667E-4;-0,003;-0,014;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,173E-4
14,550;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,609E-4;14,550;-1,222;2,560;19,780;-0,0292;0,061;0,472;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,117E-4;14,550;-0,035;-0,116;0,388;-8,3333E-4;-0,003;0,009;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,001E-4
14,600;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,067E-4;14,600;-1,065;3,432;15,708;-0,0254;0,082;0,375;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,715E-4;14,600;-0,035;-0,058;0,776;-8,3333E-4;-0,001;0,019;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,377E-4
14,650;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,396E-4;14,650;-0,873;4,131;11,636;-0,0208;0,099;0,278;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,522E-4;14,650;-0,035;0,000;0,582;-8,3333E-4;0,000;0,014;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,032E-4
14,700;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,210E-4;14,700;-0,646;4,596;7,757;-0,0154;0,110;0,185;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,151E-4;14,700;-0,035;0,000;0,194;-8,3333E-4;0,000;0,005;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,659E-4
14,750;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,119E-4;14,750;-0,401;4,887;3,879;-0,0096;0,117;0,093;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,845E-4;14,750;-0,035;0,000;0,000;-8,3333E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,754E-4
14,800;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,937E-4;14,800;-0,157;5,003;-0,388;-0,0037;0,119;-0,009;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,329E-4;14,800;-0,035;0,000;0,000;-8,3333E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,377E-4
14,850;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,393E-4;14,850;0,105;4,887;-5,430;0,0025;0,117;-0,130;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,114E-4;14,850;-0,035;0,000;0,000;-8,3333E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,493E-4
14,900;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,012E-4;14,900;0,349;4,480;-10,666;0,0083;0,107;-0,255;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,731E-4;14,900;-0,035;0,000;0,000;-8,3333E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,380E-4
14,950;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,749E-4;14,950;0,559;3,782;-15,126;0,0133;0,090;-0,361;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,015E-4;14,950;-0,035;0,000;0,000;-8,3333E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,028E-4
